,Unnamed: 0,Genero,NivelEstudios,TipoContratacion,TipoPersonal,TipoJornada,Rotacion,ExperienciaActual,Categoria_Num,Verd_Fals
17643,17668,1,8,5,1,2,1,3,1,True
883,908,0,9,3,3,3,2,7,0,False
16527,16552,0,9,5,2,3,2,5,0,False
5209,5234,1,7,5,3,3,2,4,1,True
10727,10752,0,9,5,1,3,2,5,1,True
5140,5165,1,9,5,2,3,2,5,1,True
12002,12027,1,9,5,2,3,1,8,1,True
1522,1547,1,9,5,3,3,2,8,1,True
397,422,0,9,5,2,3,2,8,1,True
5789,5814,0,9,5,2,3,2,8,1,True
7798,7823,1,9,2,3,3,1,7,1,True
8325,8350,1,8,5,1,2,1,7,1,True
1925,1950,0,9,5,3,3,2,7,1,True
6416,6441,1,5,5,1,3,1,5,1,True
15578,15603,0,9,5,3,3,2,8,1,True
15064,15089,1,9,3,2,3,2,7,1,True
18804,18829,1,9,5,3,2,1,8,1,True
10695,10720,1,9,5,3,3,2,5,1,True
3360,3385,1,9,5,3,3,1,4,1,True
9473,9498,1,6,5,1,3,2,7,1,True
7992,8017,0,9,5,3,2,2,8,1,True
20674,20699,0,8,3,3,2,1,7,0,False
10675,10700,0,6,5,2,3,2,6,1,True
3010,3035,0,9,5,2,3,2,4,1,True
14872,14897,0,9,5,2,3,2,8,0,False
16580,16605,0,9,5,3,3,2,1,1,True
18514,18539,0,7,5,2,3,2,6,1,True
17050,17075,0,8,5,2,3,2,7,1,True
20854,20879,0,9,5,3,3,2,8,0,False
2484,2509,1,6,4,1,3,2,4,0,False
3032,3057,0,3,5,2,3,2,8,1,True
6897,6922,1,8,3,1,2,1,8,1,True
9902,9927,0,7,5,2,3,1,5,1,True
8584,8609,1,9,5,2,3,2,6,1,True
9223,9248,0,9,5,2,3,2,7,0,False
20006,20031,0,9,5,3,3,2,4,0,False
15036,15061,0,8,5,3,3,2,8,1,True
1708,1733,1,8,5,2,3,1,4,1,True
20271,20296,1,6,5,1,2,2,6,1,True
4948,4973,1,7,5,1,2,1,4,1,True
6472,6497,1,8,5,1,3,1,8,1,True
2168,2193,1,3,5,3,3,2,6,0,False
4733,4758,1,3,5,1,3,2,7,1,True
14847,14872,1,8,2,3,3,2,7,1,True
3654,3679,1,9,4,3,3,1,4,1,True
16663,16688,0,9,5,2,3,2,5,1,True
10951,10976,0,9,5,3,3,2,5,1,True
1017,1042,0,6,5,2,3,2,5,1,True
702,727,1,9,5,3,3,2,8,0,False
14658,14683,1,9,5,3,2,1,8,1,True
7539,7564,1,7,5,1,3,1,8,1,True
19657,19682,1,7,5,3,2,1,5,0,False
8219,8244,1,8,5,1,3,1,6,1,True
1555,1580,1,9,5,2,3,2,5,0,False
14885,14910,1,8,5,3,2,1,8,1,True
11322,11347,1,6,5,2,3,2,6,1,True
18938,18963,1,7,5,1,2,1,2,1,True
8488,8513,1,8,4,1,3,1,4,1,True
2522,2547,1,9,5,3,3,2,6,0,False
3437,3462,0,7,5,2,3,2,8,1,True
7457,7482,1,6,3,1,3,2,8,1,True
11073,11098,1,3,5,3,3,2,6,1,True
15092,15117,1,9,5,3,3,2,5,1,True
12456,12481,1,4,5,1,3,1,7,1,True
13553,13578,1,8,5,1,3,1,7,1,True
12929,12954,1,5,5,3,3,2,8,1,True
13740,13765,1,6,5,1,3,2,6,1,True
14048,14073,1,8,5,2,2,2,6,1,True
4695,4720,0,8,5,1,2,2,5,1,True
21092,21117,0,8,5,2,3,2,5,0,False
19360,19385,1,5,5,3,3,2,8,1,True
4825,4850,1,7,5,1,2,1,8,1,True
6094,6119,1,6,5,1,3,2,8,1,True
1827,1852,1,9,5,1,3,2,4,0,False
6439,6464,0,7,5,1,3,2,7,1,True
3761,3786,1,4,4,1,3,1,7,1,True
18162,18187,1,5,5,1,3,2,8,1,True
8732,8757,1,7,3,2,3,2,7,1,True
7564,7589,1,7,4,1,3,1,5,0,False
9481,9506,1,9,5,1,3,2,6,1,True
3723,3748,1,7,5,2,3,2,8,1,True
4320,4345,0,5,5,3,3,2,8,1,True
9361,9386,0,3,4,3,3,2,6,0,False
20011,20036,0,8,5,2,3,1,7,1,True
19619,19644,1,9,5,3,3,2,8,1,True
6587,6612,1,8,5,1,2,1,7,1,True
15424,15449,0,9,5,2,3,2,8,1,True
13139,13164,1,6,5,1,3,1,6,1,True
5377,5402,1,9,5,3,3,2,8,1,True
20876,20901,1,8,5,3,2,1,2,0,False
19654,19679,0,9,5,3,3,2,6,0,False
5340,5365,1,9,5,3,3,1,5,1,True
15216,15241,0,9,5,2,3,2,6,1,True
16680,16705,1,9,5,2,3,2,5,1,True
4074,4099,1,9,5,1,3,2,8,1,True
730,755,0,4,4,1,3,2,7,1,True
5799,5824,1,9,5,3,3,2,8,1,True
18190,18215,1,7,5,1,2,1,8,1,True
19708,19733,1,5,5,3,3,2,8,1,True
6129,6154,0,9,5,3,2,2,3,1,True
10530,10555,1,9,5,3,3,2,3,1,True
11602,11627,0,4,5,1,3,1,6,1,True
14742,14767,0,9,5,3,3,2,5,1,True
12188,12213,1,9,5,1,3,1,5,0,False
12435,12460,1,6,5,2,3,2,5,1,True
16767,16792,1,9,3,3,3,2,6,1,True
16808,16833,1,8,5,1,2,1,7,1,True
11556,11581,0,5,2,2,3,1,7,1,True
10629,10654,0,4,5,3,3,2,8,1,True
13864,13889,1,5,5,2,3,1,8,1,True
5922,5947,1,6,5,2,3,2,5,1,True
8912,8937,1,9,4,3,3,2,7,1,True
9955,9980,1,3,5,3,3,2,8,1,True
16941,16966,0,3,5,2,3,2,8,1,True
16902,16927,1,9,5,3,3,2,6,1,True
1490,1515,0,9,5,3,3,2,6,1,True
18722,18747,1,6,2,1,2,1,8,1,True
1706,1731,1,8,5,1,3,2,8,1,True
12703,12728,0,4,5,3,3,2,6,1,True
13860,13885,1,8,4,1,3,2,8,1,True
19599,19624,0,9,5,3,3,2,5,1,True
12868,12893,1,4,5,2,3,1,8,1,True
5893,5918,1,9,3,3,3,2,5,1,True
19778,19803,1,7,5,1,3,2,8,1,True
2434,2459,1,9,5,1,2,1,4,1,True
8159,8184,1,8,5,1,3,1,5,1,True
15555,15580,1,8,5,3,3,2,5,0,False
14744,14769,1,5,5,1,2,1,7,1,True
17761,17786,1,7,3,1,2,1,7,1,True
12335,12360,1,8,4,2,2,1,7,1,True
2543,2568,1,3,3,3,3,1,5,0,False
9452,9477,1,9,5,3,3,2,6,0,False
6464,6489,1,6,5,1,2,1,8,1,True
6582,6607,1,9,5,3,2,1,6,1,True
877,902,0,9,5,3,3,2,8,1,True
19900,19925,1,6,5,1,3,2,7,1,True
11810,11835,1,9,5,1,3,1,8,1,True
13749,13774,0,7,3,2,3,2,7,1,True
15180,15205,1,8,2,3,3,2,6,1,True
17392,17417,1,7,5,1,2,1,5,1,True
8646,8671,0,6,5,2,3,2,6,1,True
15825,15850,0,7,5,2,3,2,8,1,True
8863,8888,0,3,3,2,3,2,8,1,True
18008,18033,1,7,5,2,3,2,6,1,True
1667,1692,0,7,5,2,3,2,6,1,True
5325,5350,1,8,5,3,2,1,6,1,True
16688,16713,1,9,3,2,3,2,5,1,True
13993,14018,1,9,2,3,3,2,3,1,True
19079,19104,1,8,5,1,3,2,5,0,False
12167,12192,0,5,5,2,3,2,8,1,True
15260,15285,0,8,5,3,3,2,6,1,True
9579,9604,1,6,4,3,3,2,8,1,True
6018,6043,1,9,5,3,3,2,1,0,False
10406,10431,1,8,5,1,3,2,8,1,True
369,394,1,9,4,3,3,2,6,1,True
12046,12071,1,7,5,2,2,2,8,1,True
17961,17986,1,7,5,1,2,1,2,1,True
9155,9180,0,9,5,3,3,2,8,1,True
525,550,1,9,5,3,3,2,8,1,True
1551,1576,1,9,5,3,2,1,8,1,True
16769,16794,0,3,5,3,3,2,8,0,False
18626,18651,1,3,5,3,2,1,6,0,False
20167,20192,1,7,5,1,2,1,8,1,True
7925,7950,0,9,5,2,3,1,8,1,True
16917,16942,0,1,5,3,3,2,8,0,False
9013,9038,1,4,4,1,3,1,7,1,True
7055,7080,1,5,5,1,3,2,4,1,True
9078,9103,1,6,4,2,3,1,8,1,True
7244,7269,1,9,5,3,2,1,7,1,True
3285,3310,0,6,5,3,3,2,3,1,True
5939,5964,0,9,5,3,3,1,8,1,True
19675,19700,1,7,5,2,2,1,5,1,True
20979,21004,0,9,5,2,3,2,8,1,True
1094,1119,1,1,5,3,3,2,7,1,True
18958,18983,1,6,3,1,2,1,8,1,True
5437,5462,1,9,5,2,3,1,8,1,True
18358,18383,0,7,5,1,2,1,8,1,True
1051,1076,1,9,5,3,1,2,6,1,True
8894,8919,1,9,3,2,2,2,7,1,True
17408,17433,1,8,5,1,2,1,6,1,True
11678,11703,1,7,5,3,3,2,6,1,True
11592,11617,1,9,2,2,3,2,8,1,True
10581,10606,1,7,5,1,3,2,8,1,True
6652,6677,1,8,5,1,3,1,7,1,True
3137,3162,1,5,4,1,2,1,8,1,True
15646,15671,1,7,5,1,2,1,8,1,True
114,139,1,3,5,3,3,2,4,1,True
10321,10346,1,8,3,1,2,1,3,0,False
2743,2768,1,4,4,1,3,1,7,1,True
5016,5041,1,9,5,3,3,2,8,1,True
10222,10247,1,8,5,1,2,1,6,1,True
1945,1970,1,8,5,1,3,2,5,0,False
17452,17477,1,6,5,1,2,1,8,1,True
2027,2052,0,9,5,3,3,2,8,1,True
10227,10252,1,6,5,1,3,2,6,0,False
11277,11302,1,6,5,2,3,2,4,1,True
1243,1268,1,2,5,1,3,2,6,1,True
14961,14986,1,9,5,2,2,1,6,1,True
15098,15123,1,5,5,2,2,1,8,0,False
4575,4600,1,9,1,3,3,2,8,1,True
11406,11431,1,4,4,1,3,1,7,0,False
11,36,0,5,5,3,3,2,8,0,False
8200,8225,1,8,2,1,2,1,6,1,True
19476,19501,0,9,5,3,3,2,8,0,False
6205,6230,1,7,5,3,3,2,8,1,True
20488,20513,0,6,1,1,3,1,3,0,False
20864,20889,1,8,5,3,2,1,3,1,True
19624,19649,0,9,3,2,3,2,7,0,False
13383,13408,1,8,5,3,3,1,8,1,True
8053,8078,1,8,5,1,2,1,8,1,True
6316,6341,0,7,5,1,3,2,8,1,True
1331,1356,1,9,3,2,3,2,5,1,True
17069,17094,0,9,5,3,3,2,5,1,True
8273,8298,1,8,5,1,2,1,8,1,True
5098,5123,1,4,4,1,3,1,7,0,False
3779,3804,1,9,5,3,3,2,7,1,True
3725,3750,0,5,4,1,3,1,7,1,True
12327,12352,0,8,5,2,3,2,4,1,True
18873,18898,1,9,5,2,3,2,5,1,True
7120,7145,1,6,5,3,3,2,2,0,False
12277,12302,0,5,5,2,3,1,7,1,True
16837,16862,1,7,3,2,2,2,6,1,True
17596,17621,1,6,5,1,3,2,3,1,True
10043,10068,1,9,4,1,3,1,8,1,True
16356,16381,0,9,5,3,2,1,5,1,True
5554,5579,1,9,5,3,3,2,5,1,True
15192,15217,0,9,3,3,3,2,8,0,False
8101,8126,1,7,5,1,3,1,6,1,True
15454,15479,1,9,5,3,3,2,8,0,False
1961,1986,0,9,5,3,3,2,6,1,True
6320,6345,0,9,5,3,3,2,8,0,False
19201,19226,1,9,5,2,3,2,8,1,True
2828,2853,1,5,5,3,3,1,4,1,True
2374,2399,1,6,5,3,1,2,8,1,True
4068,4093,1,7,5,1,3,2,8,1,True
20157,20182,1,7,5,1,2,1,8,1,True
135,160,1,3,5,3,3,2,6,0,False
15598,15623,0,9,5,3,3,2,6,1,True
18198,18223,1,9,5,3,3,2,8,1,True
15221,15246,1,9,2,3,3,2,6,1,True
2802,2827,1,5,5,2,3,2,5,1,True
14302,14327,0,9,5,3,3,2,4,1,True
18324,18349,1,6,5,1,2,1,8,1,True
19828,19853,1,7,5,3,2,1,8,1,True
14745,14770,0,8,5,3,2,1,7,0,False
4185,4210,0,2,5,1,3,2,7,1,True
16501,16526,1,8,5,3,3,2,5,1,True
9886,9911,0,9,5,2,3,2,8,1,True
17817,17842,1,8,5,3,3,2,8,1,True
19001,19026,1,5,5,1,2,1,6,1,True
6121,6146,1,6,5,2,3,2,8,0,False
11616,11641,0,9,5,2,3,2,6,1,True
13532,13557,0,2,5,1,2,2,7,1,True
15502,15527,1,9,5,3,2,2,8,0,False
11030,11055,0,9,5,3,3,1,8,1,True
8017,8042,1,9,5,1,2,1,8,1,True
6736,6761,1,9,5,2,3,2,7,0,False
6595,6620,1,8,5,1,3,1,7,0,False
653,678,0,9,5,1,3,2,4,1,True
12852,12877,1,4,4,1,3,2,8,1,True
18576,18601,1,7,5,1,2,1,5,1,True
11898,11923,0,9,4,2,3,2,7,1,True
17043,17068,1,6,5,2,3,1,7,1,True
20581,20606,1,7,5,3,3,1,4,1,True
658,683,0,4,4,1,3,2,7,1,True
2568,2593,1,6,5,3,3,2,6,1,True
7920,7945,0,7,4,1,3,1,7,1,True
3954,3979,0,4,4,1,3,1,7,1,True
20140,20165,0,7,5,2,3,2,7,1,True
18077,18102,1,8,5,1,3,2,1,1,True
13230,13255,1,4,5,3,3,2,6,0,False
18835,18860,1,9,5,3,2,2,8,1,True
2599,2624,0,6,5,3,3,1,6,1,True
7196,7221,1,9,5,1,3,2,6,1,True
689,714,0,9,5,3,3,2,6,1,True
13843,13868,1,9,5,3,3,2,8,0,False
993,1018,1,9,5,2,2,2,5,0,False
19754,19779,1,9,5,3,2,2,8,0,False
9102,9127,1,4,5,2,3,2,7,1,True
2620,2645,1,9,5,1,3,2,8,1,True
20070,20095,1,8,5,1,2,2,8,1,True
1549,1574,0,7,5,3,3,1,8,1,True
16125,16150,0,8,5,2,3,2,5,0,False
9416,9441,1,4,5,2,3,2,7,1,True
17253,17278,1,7,3,2,3,2,1,1,True
9133,9158,1,4,4,1,3,1,7,1,True
16697,16722,0,9,5,3,3,2,5,1,True
15193,15218,1,2,5,1,3,2,3,1,True
10506,10531,1,9,5,2,3,2,6,1,True
17613,17638,1,5,5,1,2,1,8,1,True
1193,1218,0,9,5,3,3,2,8,1,True
16839,16864,0,3,5,3,3,2,6,0,False
4542,4567,0,9,5,3,3,2,7,1,True
15300,15325,0,8,4,2,2,2,7,1,True
25,50,1,4,4,1,3,1,7,0,False
5478,5503,0,9,5,3,3,2,2,0,False
14005,14030,1,8,5,2,2,1,6,1,True
10357,10382,1,5,3,2,3,2,8,0,False
16376,16401,1,7,5,2,2,1,8,0,False
13696,13721,0,2,3,2,3,2,7,0,False
15946,15971,0,6,2,2,2,2,2,1,True
14707,14732,1,5,5,3,3,2,8,0,False
9020,9045,1,8,5,1,2,1,6,1,True
216,241,1,3,5,3,3,2,8,1,True
12323,12348,1,6,1,3,3,1,5,1,True
18417,18442,1,7,5,1,2,1,6,1,True
14734,14759,1,8,5,2,3,2,8,1,True
1084,1109,1,3,5,1,3,2,8,1,True
2665,2690,1,9,5,1,3,2,8,0,False
5403,5428,1,4,4,1,3,1,7,1,True
10521,10546,1,7,5,2,2,2,4,1,True
15901,15926,0,6,4,3,3,2,5,1,True
2695,2720,0,9,5,3,3,2,8,0,False
4426,4451,1,4,4,1,3,1,7,1,True
12056,12081,1,3,5,3,3,1,8,1,True
19747,19772,1,8,5,1,1,2,7,1,True
20652,20677,0,7,3,1,3,2,7,1,True
17547,17572,0,2,2,3,3,2,7,1,True
7832,7857,1,8,5,1,3,2,6,1,True
19863,19888,1,9,5,2,2,1,7,1,True
14866,14891,0,6,5,2,2,1,6,0,False
4847,4872,1,9,5,3,3,2,8,1,True
1695,1720,0,5,5,3,3,2,4,1,True
18404,18429,1,5,5,1,2,1,8,1,True
9282,9307,1,9,5,3,3,1,5,1,True
20207,20232,1,6,5,1,2,1,8,1,True
11315,11340,1,9,5,3,3,2,3,1,True
20455,20480,0,2,5,3,2,1,3,1,True
2033,2058,1,6,5,3,3,2,8,1,True
417,442,0,9,5,2,3,2,8,1,True
9884,9909,0,9,4,2,3,2,8,0,False
1135,1160,1,9,5,2,3,2,8,1,True
11026,11051,0,6,5,2,3,2,8,0,False
1960,1985,0,2,5,1,3,2,8,1,True
339,364,1,9,2,3,3,2,8,1,True
9719,9744,1,5,5,3,3,2,8,1,True
1531,1556,1,9,3,2,3,2,7,1,True
12733,12758,1,7,5,3,2,1,6,0,False
15441,15466,1,8,5,2,3,2,8,1,True
16836,16861,0,7,5,3,3,2,8,1,True
2301,2326,0,6,5,2,3,2,5,0,False
11528,11553,1,9,5,2,3,2,8,1,True
6542,6567,1,8,5,1,3,1,6,1,True
6757,6782,0,3,5,2,3,2,8,1,True
1502,1527,1,5,5,2,2,1,6,1,True
17473,17498,1,7,3,1,3,1,8,0,False
10298,10323,0,8,5,1,3,2,6,1,True
4917,4942,0,9,5,2,3,2,7,1,True
1251,1276,1,9,5,3,3,2,6,1,True
10974,10999,1,3,5,2,3,2,8,1,True
5159,5184,0,9,5,3,3,2,6,1,True
4242,4267,0,9,5,3,3,2,7,1,True
15432,15457,0,8,5,2,3,2,7,1,True
5405,5430,1,9,5,3,3,2,4,1,True
7826,7851,1,4,5,3,3,2,6,1,True
11523,11548,1,8,5,1,3,2,7,1,True
8497,8522,0,9,5,2,3,2,8,1,True
13705,13730,0,8,3,2,3,2,7,1,True
19556,19581,1,9,5,1,2,1,3,1,True
5123,5148,1,9,5,3,3,2,4,1,True
9727,9752,1,8,2,2,3,2,8,1,True
18460,18485,0,8,5,1,3,2,1,1,True
6865,6890,1,9,5,3,2,1,7,1,True
18193,18218,1,6,5,1,2,1,8,1,True
17610,17635,0,5,3,3,3,2,8,1,True
7894,7919,1,9,5,1,3,1,3,1,True
4382,4407,0,4,3,1,3,1,5,1,True
17664,17689,1,9,5,1,2,2,6,0,False
5810,5835,1,9,5,3,3,1,6,1,True
7954,7979,1,8,5,3,2,2,6,1,True
1863,1888,1,9,1,1,3,1,6,1,True
8421,8446,0,8,5,1,2,1,6,1,True
12460,12485,1,9,5,2,3,2,5,1,True
10980,11005,1,9,5,2,3,1,5,0,False
18619,18644,1,5,5,1,2,1,1,1,True
15575,15600,0,9,5,1,3,2,7,0,False
10150,10175,0,5,5,3,3,2,2,0,False
4800,4825,0,9,5,2,3,1,4,1,True
16679,16704,1,9,5,3,3,2,8,1,True
9022,9047,1,4,4,1,3,1,7,1,True
19425,19450,1,9,5,2,3,2,8,0,False
5846,5871,1,7,5,3,3,2,2,0,False
19019,19044,1,5,5,1,2,1,4,1,True
1173,1198,1,6,5,3,3,1,7,1,True
7560,7585,1,4,5,1,3,1,3,1,True
15685,15710,1,8,5,3,3,2,8,1,True
16333,16358,0,7,3,2,1,2,8,1,True
11195,11220,0,9,5,2,3,2,8,1,True
5252,5277,1,8,5,1,2,1,8,1,True
12839,12864,1,7,5,2,3,2,8,1,True
1182,1207,1,5,5,1,3,1,7,0,False
21002,21027,1,3,5,3,3,2,6,1,True
1354,1379,1,9,5,3,3,2,7,1,True
16297,16322,1,7,5,3,3,2,8,1,True
13513,13538,1,4,5,3,3,2,8,1,True
16659,16684,0,6,3,3,3,2,7,1,True
13907,13932,1,4,4,1,3,1,7,1,True
19509,19534,1,5,5,1,2,1,8,1,True
9056,9081,0,9,5,2,3,2,5,1,True
2607,2632,1,5,5,3,3,2,4,1,True
18016,18041,0,9,5,3,3,2,8,1,True
11130,11155,1,9,5,3,3,2,8,1,True
7889,7914,1,7,5,3,3,2,4,0,False
20307,20332,1,9,5,3,2,2,8,1,True
4086,4111,0,3,1,3,3,2,4,1,True
17145,17170,0,9,5,3,3,2,6,1,True
1207,1232,1,9,2,3,3,2,8,1,True
7140,7165,1,3,5,3,3,2,7,1,True
6638,6663,1,8,5,1,2,1,8,1,True
261,286,0,9,2,1,3,2,8,0,False
15959,15984,0,9,5,3,3,2,8,1,True
14198,14223,1,3,5,3,3,2,3,0,False
3154,3179,1,9,5,2,3,2,5,1,True
12930,12955,1,9,5,3,3,2,6,1,True
19847,19872,1,9,5,2,3,2,7,1,True
3901,3926,1,4,4,1,3,1,7,0,False
12216,12241,1,6,5,3,3,1,8,0,False
11197,11222,1,9,5,3,3,2,6,1,True
2154,2179,1,9,5,3,3,2,7,1,True
7679,7704,1,9,3,3,3,2,8,1,True
14561,14586,1,9,5,2,3,2,4,1,True
20812,20837,0,3,5,3,3,2,8,1,True
20679,20704,1,7,3,3,2,1,7,0,False
6034,6059,1,5,5,3,3,2,2,0,False
3312,3337,1,9,5,3,3,2,6,1,True
7859,7884,0,9,5,3,3,2,3,1,True
11135,11160,0,7,3,3,3,2,7,1,True
3394,3419,1,6,3,2,3,2,7,1,True
16465,16490,1,7,5,2,3,1,8,1,True
14252,14277,1,9,5,2,3,2,8,1,True
19513,19538,0,5,5,3,3,2,8,1,True
1281,1306,1,8,5,1,3,2,4,1,True
1430,1455,1,9,5,3,2,1,4,1,True
18226,18251,0,7,5,3,3,2,8,1,True
16234,16259,1,9,5,3,3,2,6,1,True
12616,12641,1,6,5,3,3,2,8,1,True
11953,11978,1,8,5,2,3,1,1,1,True
13451,13476,1,8,5,2,3,2,5,1,True
3765,3790,1,4,4,1,3,1,7,1,True
13317,13342,1,8,5,1,3,2,8,1,True
18991,19016,1,6,5,1,3,1,6,1,True
18222,18247,1,9,5,3,3,2,8,1,True
4177,4202,1,9,5,3,3,2,6,1,True
18268,18293,1,9,5,2,3,2,3,1,True
1971,1996,0,5,5,3,3,2,2,1,True
8533,8558,1,9,5,3,3,2,8,1,True
9792,9817,0,3,4,3,3,2,8,1,True
12656,12681,1,7,5,3,3,1,8,1,True
12264,12289,1,4,4,1,3,1,7,1,True
9113,9138,1,3,5,3,3,2,7,1,True
11188,11213,0,6,5,2,2,1,5,1,True
19139,19164,1,5,5,1,2,1,8,1,True
2970,2995,1,4,4,1,3,1,7,1,True
5516,5541,1,7,5,2,3,2,5,1,True
6101,6126,1,7,5,2,3,2,8,1,True
10712,10737,0,9,5,3,3,2,8,1,True
15426,15451,1,8,5,2,3,2,8,1,True
17511,17536,0,5,5,1,3,1,6,1,True
337,362,0,9,5,2,3,2,8,0,False
5257,5282,1,7,5,3,2,1,6,1,True
12037,12062,1,7,5,1,3,1,7,0,False
19031,19056,1,6,5,1,2,1,4,1,True
10940,10965,1,9,5,3,3,2,3,1,True
7802,7827,0,9,5,3,3,2,5,1,True
20531,20556,0,5,3,2,2,1,7,1,True
18898,18923,0,9,3,2,3,2,8,0,False
7000,7025,1,6,2,1,3,2,6,1,True
4013,4038,0,4,4,1,3,1,7,1,True
12315,12340,0,9,5,2,3,2,8,1,True
18741,18766,1,6,5,1,3,2,8,1,True
144,169,1,9,4,1,3,1,7,1,True
4626,4651,1,9,5,3,2,1,8,1,True
15776,15801,0,6,5,3,3,2,6,1,True
14540,14565,1,9,5,2,3,2,6,0,False
15335,15360,0,6,4,2,3,2,7,1,True
15072,15097,0,9,5,3,3,2,8,1,True
8615,8640,1,7,5,1,3,2,5,1,True
18848,18873,1,7,5,1,2,1,8,1,True
7206,7231,1,9,5,3,3,1,5,1,True
15949,15974,0,7,5,2,3,2,3,0,False
16,41,1,3,5,1,3,2,4,0,False
16801,16826,1,9,5,2,3,2,8,1,True
6397,6422,1,7,5,1,3,1,5,1,True
8032,8057,1,8,5,1,3,2,3,1,True
1241,1266,1,8,5,3,2,1,6,1,True
1162,1187,1,3,3,2,3,2,8,1,True
11902,11927,0,7,5,3,3,2,6,1,True
18694,18719,1,5,5,1,2,1,8,1,True
1093,1118,1,9,5,2,3,2,8,0,False
16830,16855,0,5,5,3,3,2,8,1,True
17740,17765,1,5,5,1,2,1,4,1,True
9017,9042,1,7,5,1,3,1,5,0,False
18894,18919,0,7,5,1,3,2,7,1,True
7663,7688,0,5,5,3,3,2,2,1,True
18177,18202,0,9,5,3,3,2,5,1,True
11456,11481,0,9,5,3,3,2,8,1,True
13470,13495,1,8,5,2,3,2,5,1,True
4488,4513,1,7,5,1,2,1,8,1,True
7927,7952,1,2,4,1,3,1,8,1,True
7715,7740,1,9,5,2,3,2,8,0,False
3193,3218,1,6,5,3,3,2,7,1,True
15245,15270,0,8,4,2,3,2,7,1,True
3695,3720,0,2,5,1,3,2,8,1,True
3100,3125,1,5,5,1,3,2,3,1,True
2722,2747,1,9,3,1,3,2,4,1,True
19860,19885,1,8,5,3,2,1,5,1,True
7805,7830,0,9,5,2,3,1,7,1,True
14576,14601,1,3,4,1,3,1,4,0,False
6848,6873,0,8,5,3,2,1,7,1,True
13846,13871,0,9,5,3,1,2,8,1,True
9531,9556,1,9,5,3,3,2,8,1,True
18297,18322,0,5,5,1,3,2,8,1,True
11320,11345,1,7,5,2,3,2,8,1,True
17231,17256,1,7,5,1,2,1,6,1,True
4588,4613,1,8,3,1,3,2,7,1,True
7417,7442,0,9,2,3,3,2,7,1,True
295,320,1,2,5,2,3,2,7,0,False
17745,17770,1,5,5,1,2,1,4,1,True
15181,15206,0,7,5,1,2,1,5,1,True
2379,2404,0,9,5,3,3,2,7,1,True
13990,14015,1,8,4,2,2,1,7,1,True
13783,13808,1,8,5,2,1,1,8,1,True
668,693,1,9,5,3,3,2,8,1,True
18887,18912,0,9,5,3,3,2,7,0,False
2660,2685,0,8,5,3,3,2,7,1,True
2817,2842,1,9,5,2,3,1,8,1,True
140,165,0,9,1,3,3,2,8,1,True
1724,1749,1,9,5,1,3,2,8,1,True
16909,16934,1,5,5,2,3,2,6,1,True
12781,12806,1,6,4,2,2,1,7,0,False
18091,18116,1,8,5,1,2,1,4,0,False
16727,16752,0,9,5,2,3,2,5,1,True
8484,8509,0,6,5,2,3,2,3,1,True
18913,18938,0,8,2,1,3,1,7,0,False
10648,10673,1,7,5,2,3,2,8,1,True
4358,4383,0,2,1,3,3,2,6,1,True
1623,1648,1,8,5,2,2,1,8,1,True
1174,1199,1,9,1,2,3,2,2,0,False
17123,17148,1,9,5,3,3,2,8,1,True
9697,9722,0,9,2,2,3,2,5,1,True
8593,8618,0,6,5,3,3,1,8,1,True
5740,5765,1,5,2,2,3,1,7,1,True
11725,11750,0,7,5,3,3,1,8,1,True
14098,14123,1,4,4,1,3,1,7,1,True
8787,8812,0,7,5,2,3,2,8,1,True
15070,15095,0,2,5,3,3,2,8,0,False
5795,5820,0,7,5,1,3,1,6,1,True
766,791,0,9,3,3,3,2,7,0,False
9086,9111,1,4,5,1,1,1,8,1,True
14156,14181,0,9,5,2,3,2,6,1,True
20828,20853,1,6,5,1,2,1,6,1,True
20683,20708,1,7,5,3,2,1,1,0,False
5090,5115,0,9,5,2,3,2,3,1,True
4394,4419,0,2,5,1,3,2,7,1,True
7114,7139,1,7,5,2,3,2,2,0,False
6850,6875,1,6,5,1,3,1,6,1,True
14714,14739,0,3,4,2,3,2,5,0,False
17750,17775,1,7,5,1,2,1,6,1,True
3696,3721,0,8,5,2,3,2,5,1,True
2261,2286,0,9,5,3,3,2,6,1,True
5567,5592,1,7,5,2,3,2,8,1,True
8714,8739,1,7,2,2,3,2,8,1,True
14888,14913,1,9,5,2,3,2,8,0,False
3466,3491,0,9,5,2,3,2,8,1,True
19931,19956,1,8,5,3,2,1,8,1,True
19484,19509,0,5,5,3,3,2,8,1,True
10910,10935,0,9,5,3,3,2,8,1,True
15995,16020,0,9,5,3,3,1,4,0,False
10955,10980,0,9,5,3,3,2,8,1,True
18149,18174,1,6,5,2,2,1,7,1,True
11950,11975,1,6,5,2,3,1,5,1,True
12102,12127,1,9,5,3,3,2,5,1,True
4367,4392,0,9,5,3,2,2,8,1,True
12440,12465,1,7,4,1,3,1,8,1,True
7603,7628,0,9,5,2,3,2,8,1,True
9357,9382,1,9,4,3,2,2,6,1,True
3853,3878,0,4,5,1,3,2,6,1,True
3726,3751,0,4,4,1,3,1,7,1,True
16929,16954,0,9,3,3,3,1,7,1,True
610,635,0,6,5,3,3,2,8,1,True
8810,8835,1,5,5,2,3,1,8,0,False
12553,12578,1,9,5,3,3,2,8,0,False
