,Unnamed: 0.1,Unnamed: 0,Genero,NivelEstudios,TipoContratacion,TipoPersonal,TipoJornada,Rotacion,ExperienciaActual,Categoria_Num,Verd_Fals
1059,13735,13760,Femenino,Preparatoria,tiempodeterminado,ninguno,nocturno,NO,Menos6M,1,True
1060,9817,9842,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
1061,14849,14874,Femenino,Maestria,tiempoindeterminado,confianza,diurno,NO,15A19A,1,True
1062,20249,20274,Masculino,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,6M1A,1,True
1063,4313,4338,Femenino,Licenciatura,otro,ninguno,diurno,NO,6M1A,1,True
1064,18482,18507,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,NO,1A4A,1,True
1065,1128,1153,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,Menos6M,0,False
1066,4353,4378,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,0,False
1067,1921,1946,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
1068,2446,2471,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,10A14A,0,False
1069,3472,3497,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
1070,6832,6857,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
1071,5876,5901,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
1072,20267,20292,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,10A14A,1,True
1073,5162,5187,Masculino,Licenciatura,honorarios,confianza,diurno,NO,1A4A,1,True
1074,17363,17388,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
1075,13967,13992,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
1076,4861,4886,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
1077,18754,18779,Masculino,TecnicoSuperior,honorarios,sindicalizado,mixto,SI,1A4A,1,True
1078,14,39,Femenino,Maestria,tiempoindeterminado,confianza,diurno,NO,15A19A,0,False
1079,2753,2778,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
1080,10735,10760,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
1081,4140,4165,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
1082,438,463,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
1083,21012,21037,Femenino,Secundaria,tiempodeterminado,confianza,diurno,NO,Menos6M,0,False
1084,18776,18801,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
1085,6236,6261,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,0,False
1086,5344,5369,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
1087,8392,8417,Masculino,Secundaria,porObraoProyecto,sindicalizado,mixto,SI,5A9A,1,True
1088,13211,13236,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
1089,8458,8483,Femenino,Licenciatura,tiempoindeterminado,confianza,nocturno,NO,Menos6M,1,True
1090,12714,12739,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,SI,1A4A,1,True
1091,11231,11256,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,0,False
1092,12605,12630,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,Menos6M,1,True
1093,1232,1257,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,SI,1A4A,1,True
1094,13518,13543,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
1095,12698,12723,Femenino,Licenciatura,porObraoProyecto,ninguno,diurno,SI,1A4A,1,True
1096,1360,1385,Masculino,Secundaria,tiempodeterminado,sindicalizado,diurno,NO,Menos6M,0,False
1097,7108,7133,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
1098,6694,6719,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,10A14A,1,True
1099,19432,19457,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,0,False
1100,16655,16680,Femenino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
1101,10868,10893,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
1102,3950,3975,Femenino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
1103,11635,11660,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,1,True
1104,17083,17108,Femenino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,10A14A,1,True
1105,19857,19882,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
1106,12357,12382,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
1107,13005,13030,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,1,True
1108,20460,20485,Masculino,Primaria,tiempoindeterminado,confianza,mixto,SI,Menos6M,1,True
1109,7046,7071,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
1110,20559,20584,Femenino,Preparatoria,tiempodeterminado,confianza,mixto,SI,Menos6M,1,True
1111,8170,8195,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,1,True
1112,19919,19944,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
1113,14017,14042,Masculino,TecnicoSuperior,honorarios,confianza,diurno,NO,5A9A,1,True
1114,14716,14741,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
1115,11987,12012,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,SI,1A4A,1,True
1116,14073,14098,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
1117,10993,11018,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
1118,16877,16902,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,1A4A,1,True
1119,13323,13348,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,10A14A,0,False
1120,2741,2766,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
1121,5219,5244,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
1122,17638,17663,Femenino,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
1123,12267,12292,Masculino,Maestria,tiempoindeterminado,confianza,diurno,SI,1A4A,1,True
1124,6964,6989,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,Menos6M,1,True
1125,2836,2861,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,SI,1A4A,1,True
1126,12915,12940,Masculino,SinFormacion,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,1,True
1127,20622,20647,Masculino,Secundaria,tiempodeterminado,confianza,mixto,SI,6M1A,1,True
1128,11295,11320,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
1129,6895,6920,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,6M1A,1,True
1130,1077,1102,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
1131,4549,4574,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,6M1A,1,True
1132,16535,16560,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
1133,6730,6755,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,1,True
1134,19531,19556,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
1135,20078,20103,Masculino,Secundaria,tiempoindeterminado,sindicalizado,mixto,NO,1A4A,0,False
1136,20550,20575,Masculino,Maestria,tiempoindeterminado,confianza,mixto,NO,5A9A,1,True
1137,9375,9400,Masculino,Licenciatura,tiempoindeterminado,ninguno,mixto,SI,6M1A,1,True
1138,13665,13690,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,0,False
1139,6776,6801,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,Menos6M,1,True
1140,9586,9611,Masculino,SinFormacion,otro,ninguno,diurno,SI,Menos6M,0,False
1141,6716,6741,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,1,True
1142,17357,17382,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,Menos6M,1,True
1143,19312,19337,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,15A19A,1,True
1144,8827,8852,Masculino,Preparatoria,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
1145,11492,11517,Masculino,Bachillerato,tiempoindeterminado,ninguno,mixto,SI,Mas25A,1,True
1146,12973,12998,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,Menos6M,1,True
1147,16157,16182,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
1148,13055,13080,Masculino,Bachillerato,porObraoProyecto,ninguno,diurno,SI,1A4A,1,True
1149,15974,15999,Femenino,Primaria,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
1150,10711,10736,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,0,False
1151,12130,12155,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
1152,12942,12967,Femenino,Maestria,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
1153,20217,20242,Masculino,Preparatoria,otro,sindicalizado,mixto,SI,1A4A,1,True
1154,5062,5087,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
1155,3095,3120,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
1156,10183,10208,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
1157,4035,4060,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
1158,19048,19073,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,15A19A,1,True
1159,19505,19530,Femenino,Licenciatura,tiempodeterminado,confianza,diurno,NO,6M1A,1,True
1160,9244,9269,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,1,True
1161,15754,15779,Masculino,Preparatoria,tiempoindeterminado,confianza,mixto,SI,Menos6M,1,True
1162,16986,17011,Masculino,Licenciatura,tiempodeterminado,confianza,diurno,NO,6M1A,1,True
1163,20500,20525,Masculino,Bachillerato,tiempoindeterminado,confianza,mixto,SI,Menos6M,0,False
1164,11668,11693,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,15A19A,1,True
1165,4988,5013,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,1,True
1166,7883,7908,Masculino,Licenciatura,tiempoindeterminado,ninguno,mixto,SI,10A14A,1,True
1167,21039,21064,Femenino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
1168,16475,16500,Masculino,Preparatoria,tiempoindeterminado,ninguno,nocturno,NO,5A9A,1,True
1169,2153,2178,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,0,False
1170,14442,14467,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
1171,18353,18378,Masculino,Bachillerato,tiempodeterminado,sindicalizado,mixto,SI,6M1A,1,True
1172,19922,19947,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
1173,6278,6303,Masculino,TecnicoSuperior,honorarios,sindicalizado,diurno,SI,5A9A,0,False
1174,16288,16313,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
1175,1409,1434,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
1176,9788,9813,Masculino,Secundaria,porObraoProyecto,confianza,diurno,NO,10A14A,1,True
1177,8355,8380,Femenino,Preparatoria,porObraoProyecto,sindicalizado,nocturno,SI,6M1A,1,True
1178,3967,3992,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
1179,12951,12976,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Mas25A,0,False
1180,2141,2166,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,SI,1A4A,1,True
1181,238,263,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,6M1A,0,False
1182,12650,12675,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
1183,15940,15965,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
1184,5551,5576,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
1185,10981,11006,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
1186,17461,17486,Femenino,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,6M1A,1,True
1187,20317,20342,Masculino,Secundaria,tiempoindeterminado,sindicalizado,mixto,NO,5A9A,0,False
1188,7833,7858,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
1189,6854,6879,Femenino,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,Menos6M,1,True
1190,19618,19643,Femenino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,1A4A,0,False
1191,10830,10855,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,1A4A,1,True
1192,5002,5027,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,10A14A,1,True
1193,5968,5993,Femenino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,6M1A,1,True
1194,12134,12159,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,SI,Mas25A,1,True
1195,2968,2993,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
1196,16866,16891,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,nocturno,SI,5A9A,0,False
1197,18861,18886,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,mixto,NO,1A4A,0,False
1198,14037,14062,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
1199,3062,3087,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,1,True
1200,17348,17373,Femenino,Secundaria,tiempoindeterminado,sindicalizado,nocturno,SI,10A14A,1,True
1201,3711,3736,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
1202,16558,16583,Masculino,Licenciatura,tiempodeterminado,ninguno,mixto,SI,1A4A,1,True
1203,5497,5522,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
1204,15104,15129,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
1205,16969,16994,Femenino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,15A19A,1,True
1206,17779,17804,Masculino,Licenciatura,otro,confianza,diurno,NO,5A9A,0,False
1207,16463,16488,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,1A4A,0,False
1208,11937,11962,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,1,True
1209,10875,10900,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
1210,17579,17604,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
1211,13946,13971,Masculino,Secundaria,porObraoProyecto,ninguno,diurno,NO,6M1A,1,True
1212,7809,7834,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,10A14A,0,False
1213,12716,12741,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,1,True
1214,11654,11679,Femenino,SinFormacion,tiempoindeterminado,confianza,diurno,SI,1A4A,1,True
1215,3008,3033,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,1,True
1216,19737,19762,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
1217,2225,2250,Femenino,Licenciatura,porObraoProyecto,sindicalizado,diurno,SI,6M1A,1,True
1218,1856,1881,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,1,True
1219,6525,6550,Masculino,Primaria,tiempoindeterminado,confianza,diurno,NO,20A24A,1,True
1220,4466,4491,Femenino,SinFormacion,tiempoindeterminado,sindicalizado,diurno,SI,6M1A,1,True
1221,19175,19200,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
1222,3946,3971,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
1223,7298,7323,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1,True
1224,3391,3416,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
1225,8184,8209,Masculino,Secundaria,tiempoindeterminado,sindicalizado,nocturno,SI,5A9A,1,True
1226,7829,7854,Masculino,Preparatoria,porObraoProyecto,sindicalizado,diurno,NO,6M1A,1,True
1227,11008,11033,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
1228,17109,17134,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
1229,5616,5641,Masculino,TecnicoSuperior,porObraoProyecto,confianza,diurno,NO,15A19A,1,True
1230,5226,5251,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
1231,3578,3603,Femenino,SinFormacion,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
1232,8820,8845,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
1233,15397,15422,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
1234,18454,18479,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,0,False
1235,13577,13602,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
1236,20374,20399,Masculino,Secundaria,otro,confianza,mixto,SI,Menos6M,1,True
1237,8986,9011,Masculino,Licenciatura,tiempoindeterminado,confianza,nocturno,SI,Menos6M,1,True
1238,2211,2236,Femenino,Licenciatura,tiempoindeterminado,confianza,nocturno,NO,1A4A,1,True
1239,14640,14665,Femenino,Secundaria,porObraoProyecto,ninguno,diurno,NO,Menos6M,0,False
1240,9122,9147,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,10A14A,1,True
1241,18139,18164,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,20A24A,1,True
1242,5004,5029,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,0,False
1243,15370,15395,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,0,False
1244,11979,12004,Femenino,Licenciatura,honorarios,confianza,diurno,NO,5A9A,1,True
1245,6275,6300,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
1246,19553,19578,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
1247,5801,5826,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,1A4A,1,True
1248,9119,9144,Masculino,Bachillerato,tiempoindeterminado,ninguno,mixto,NO,5A9A,1,True
1249,10478,10503,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
1250,18633,18658,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,10A14A,1,True
1251,17748,17773,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
1252,3587,3612,Masculino,Preparatoria,otro,sindicalizado,mixto,NO,1A4A,0,False
1253,10055,10080,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
1254,492,517,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
1255,12961,12986,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,SI,1A4A,1,True
1256,5628,5653,Masculino,Licenciatura,tiempodeterminado,ninguno,mixto,NO,6M1A,1,True
1257,19152,19177,Masculino,Preparatoria,otro,sindicalizado,mixto,SI,6M1A,1,True
1258,4935,4960,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,mixto,NO,10A14A,1,True
1259,9976,10001,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,15A19A,0,False
1260,8974,8999,Masculino,Preparatoria,porObraoProyecto,ninguno,diurno,NO,6M1A,1,True
1261,1530,1555,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
1262,19414,19439,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,mixto,SI,1A4A,1,True
1263,12947,12972,Femenino,SinFormacion,tiempodeterminado,sindicalizado,diurno,NO,1A4A,1,True
1264,8821,8846,Masculino,Preparatoria,tiempodeterminado,ninguno,diurno,NO,Menos6M,1,True
1265,9229,9254,Femenino,Secundaria,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
1266,74,99,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
1267,18294,18319,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,0,False
1268,13847,13872,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
1269,20818,20843,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
1270,5345,5370,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
1271,8472,8497,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,Menos6M,1,True
1272,20225,20250,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,0,False
1273,4609,4634,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,0,False
1274,16785,16810,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,NO,1A4A,1,True
1275,12475,12500,Masculino,SinFormacion,porObraoProyecto,ninguno,diurno,NO,1A4A,0,False
1276,6578,6603,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
1277,2328,2353,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
1278,14854,14879,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,SI,5A9A,1,True
1279,8175,8200,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,1,True
1280,583,608,Masculino,SinFormacion,porObraoProyecto,confianza,diurno,SI,1A4A,1,True
1281,1967,1992,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,0,False
1282,5832,5857,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,Menos6M,1,True
1283,17809,17834,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,0,False
1284,10517,10542,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
