,Unnamed: 0,Genero,EstadoCivil,NivelEstudios,TipoContratacion,TipoPersonal,TipoJornada,Rotacion,ExperienciaActual,Categoria_Num
15394,15394,Masculino,UnionLibre,Bachillerato,tiempoindeterminado,ninguno,mixto,SI,Menos6M,1
17902,17902,Masculino,Casado,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1
2045,2045,Femenino,UnionLibre,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,0
4028,4028,Femenino,Soltero,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1
19395,19395,Femenino,Casado,Secundaria,tiempoindeterminado,sindicalizado,nocturno,NO,10A14A,1
18485,18485,Masculino,Casado,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,Mas25A,1
18158,18158,Masculino,Casado,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1
14224,14224,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,mixto,NO,1A4A,1
205,205,Femenino,Soltero,Licenciatura,tiempodeterminado,confianza,diurno,NO,1A4A,0
9380,9380,Masculino,Soltero,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,15A19A,1
16811,16811,Masculino,Casado,Preparatoria,tiempodeterminado,sindicalizado,mixto,SI,15A19A,1
13972,13972,Masculino,Divorciado,Secundaria,tiempoindeterminado,ninguno,diurno,NO,20A24A,1
3971,3971,Femenino,UnionLibre,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,1
14064,14064,Masculino,UnionLibre,Preparatoria,tiempoindeterminado,ninguno,nocturno,SI,1A4A,1
9276,9276,Masculino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,0
16987,16987,Masculino,Soltero,Maestria,tiempoindeterminado,confianza,diurno,NO,5A9A,0
8310,8310,Masculino,UnionLibre,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,1
2677,2677,Femenino,Casado,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
3538,3538,Femenino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,1A4A,0
17435,17435,Masculino,Soltero,Preparatoria,tiempodeterminado,sindicalizado,diurno,NO,Menos6M,1
15145,15145,Masculino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,0
12856,12856,Masculino,Casado,Preparatoria,tiempoindeterminado,confianza,diurno,NO,5A9A,0
14435,14435,Masculino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,0
12623,12623,Masculino,Casado,Secundaria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
1731,1731,Masculino,Soltero,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1
15589,15589,Masculino,UnionLibre,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
3635,3635,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
11311,11311,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1
4954,4954,Femenino,Soltero,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,1
697,697,Masculino,Soltero,SinFormacion,tiempoindeterminado,confianza,diurno,NO,Menos6M,1
1005,1005,Masculino,Casado,TecnicoSuperior,porObraoProyecto,confianza,diurno,NO,Menos6M,1
13552,13552,Masculino,Soltero,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1
12829,12829,Femenino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,0
15059,15059,Masculino,Casado,Secundaria,tiempoindeterminado,confianza,diurno,NO,20A24A,1
2771,2771,Femenino,Casado,Licenciatura,porObraoProyecto,confianza,diurno,NO,6M1A,1
12014,12014,Masculino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,Menos6M,1
3964,3964,Femenino,Soltero,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1
14517,14517,Femenino,UnionLibre,Licenciatura,tiempodeterminado,ninguno,diurno,NO,6M1A,1
5593,5593,Femenino,Casado,Primaria,otro,ninguno,diurno,NO,1A4A,1
12484,12484,Masculino,Soltero,Secundaria,porObraoProyecto,sindicalizado,mixto,SI,Menos6M,0
16746,16746,Masculino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1
7327,7327,Masculino,UnionLibre,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1
20914,20914,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1
1029,1029,Femenino,Soltero,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
11193,11193,Femenino,Casado,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
9512,9512,Masculino,Casado,Maestria,tiempoindeterminado,confianza,diurno,NO,Menos6M,1
17235,17235,Masculino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0
19546,19546,Femenino,Soltero,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
4333,4333,Masculino,UnionLibre,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
9295,9295,Femenino,Viudo,Primaria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
10282,10282,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1
18881,18881,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,1
18289,18289,Masculino,Soltero,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1
5915,5915,Masculino,UnionLibre,TecnicoSuperior,porObraoProyecto,confianza,diurno,NO,6M1A,1
16864,16864,Masculino,Casado,Licenciatura,honorarios,confianza,diurno,NO,10A14A,1
8180,8180,Masculino,Casado,SinFormacion,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1
20193,20193,Masculino,Divorciado,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1
4629,4629,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
16812,16812,Masculino,Casado,Secundaria,tiempoindeterminado,ninguno,mixto,SI,1A4A,1
6417,6417,Femenino,Casado,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,10A14A,1
14133,14133,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,nocturno,NO,6M1A,0
11495,11495,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,SI,1A4A,1
2101,2101,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1
13781,13781,Masculino,UnionLibre,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,6M1A,1
101,101,Masculino,Soltero,Bachillerato,otro,ninguno,diurno,NO,6M1A,1
4641,4641,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0
20626,20626,Femenino,Casado,Bachillerato,tiempodeterminado,confianza,mixto,SI,Menos6M,0
10746,10746,Masculino,Casado,Maestria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
13160,13160,Masculino,Soltero,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,5A9A,1
2743,2743,Masculino,Soltero,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1
6165,6165,Masculino,Casado,Preparatoria,tiempoindeterminado,confianza,diurno,SI,5A9A,0
18165,18165,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1
14840,14840,Masculino,Soltero,Licenciatura,tiempoindeterminado,sindicalizado,nocturno,NO,1A4A,1
14882,14882,Masculino,Casado,Secundaria,tiempoindeterminado,confianza,mixto,SI,1A4A,0
16185,16185,Masculino,Soltero,Secundaria,tiempodeterminado,ninguno,diurno,NO,6M1A,1
8455,8455,Masculino,Soltero,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1
12287,12287,Femenino,UnionLibre,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,1A4A,0
6195,6195,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
16536,16536,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
2730,2730,Femenino,Soltero,Licenciatura,otro,ninguno,diurno,NO,Menos6M,0
396,396,Masculino,Soltero,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1
1664,1664,Femenino,Soltero,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
3978,3978,Masculino,Soltero,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1
15299,15299,Masculino,Soltero,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
14860,14860,Femenino,Soltero,Secundaria,tiempoindeterminado,ninguno,diurno,NO,15A19A,1
1476,1476,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,0
8891,8891,Masculino,Soltero,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1
11800,11800,Masculino,UnionLibre,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
3589,3589,Masculino,Casado,Secundaria,tiempoindeterminado,confianza,diurno,SI,5A9A,1
17867,17867,Masculino,UnionLibre,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,Mas25A,1
20820,20820,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1
5800,5800,Femenino,Soltero,Bachillerato,tiempoindeterminado,confianza,diurno,NO,6M1A,0
11136,11136,Masculino,UnionLibre,Preparatoria,tiempoindeterminado,confianza,diurno,NO,10A14A,1
635,635,Masculino,Casado,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
817,817,Masculino,Soltero,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1
6788,6788,Masculino,UnionLibre,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,1
5081,5081,Masculino,Soltero,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1
3341,3341,Masculino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,5A9A,1
19037,19037,Masculino,Casado,Bachillerato,tiempodeterminado,sindicalizado,mixto,SI,1A4A,1
50,50,Femenino,Soltero,Licenciatura,tiempodeterminado,confianza,diurno,NO,1A4A,1
11011,11011,Masculino,Soltero,Licenciatura,tiempodeterminado,confianza,diurno,NO,6M1A,0
13043,13043,Masculino,Casado,Licenciatura,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,1
6536,6536,Masculino,Casado,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,1
9213,9213,Femenino,Soltero,Licenciatura,honorarios,sindicalizado,diurno,NO,Menos6M,0
8453,8453,Masculino,Soltero,Maestria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
707,707,Femenino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,0
1686,1686,Masculino,Casado,Preparatoria,tiempoindeterminado,confianza,diurno,NO,Menos6M,1
9300,9300,Femenino,Soltero,Secundaria,tiempoindeterminado,ninguno,diurno,SI,6M1A,1
4165,4165,Femenino,Casado,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
5458,5458,Masculino,Casado,Licenciatura,otro,confianza,mixto,NO,6M1A,0
6478,6478,Masculino,Soltero,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1
2777,2777,Masculino,UnionLibre,Preparatoria,otro,ninguno,diurno,NO,Mas25A,0
7603,7603,Femenino,Casado,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
724,724,Masculino,Soltero,Licenciatura,tiempodeterminado,confianza,mixto,SI,Menos6M,1
16831,16831,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
4279,4279,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,0
836,836,Femenino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
4741,4741,Masculino,Casado,SinFormacion,tiempoindeterminado,sindicalizado,diurno,SI,10A14A,1
4671,4671,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,mixto,NO,1A4A,1
433,433,Masculino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
12849,12849,Masculino,Soltero,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,6M1A,0
7613,7613,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
11063,11063,Masculino,UnionLibre,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,0
14800,14800,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0
17164,17164,Masculino,Casado,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1
12570,12570,Masculino,Casado,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,5A9A,1
5001,5001,Masculino,Soltero,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,1A4A,1
1026,1026,Femenino,Casado,TecnicoSuperior,porObraoProyecto,sindicalizado,diurno,SI,1A4A,1
11277,11277,Masculino,Casado,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,10A14A,1
8778,8778,Masculino,Soltero,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,1
15739,15739,Femenino,Soltero,Secundaria,tiempodeterminado,confianza,diurno,NO,6M1A,1
13735,13735,Femenino,Soltero,Preparatoria,tiempodeterminado,ninguno,nocturno,NO,Menos6M,1
13935,13935,Femenino,Casado,Secundaria,tiempodeterminado,ninguno,diurno,SI,Menos6M,1
19571,19571,Masculino,Casado,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,1
5217,5217,Femenino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,1
1158,1158,Femenino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
128,128,Masculino,Casado,Maestria,tiempoindeterminado,confianza,diurno,NO,5A9A,1
7650,7650,Masculino,Casado,Licenciatura,tiempoindeterminado,sindicalizado,mixto,SI,15A19A,1
14841,14841,Masculino,UnionLibre,SinFormacion,tiempoindeterminado,ninguno,diurno,NO,1A4A,0
16883,16883,Femenino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,1
6285,6285,Masculino,UnionLibre,Bachillerato,tiempoindeterminado,sindicalizado,nocturno,SI,5A9A,1
13566,13566,Masculino,Casado,Preparatoria,tiempoindeterminado,confianza,diurno,NO,5A9A,1
123,123,Masculino,Soltero,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1
1247,1247,Femenino,Soltero,Bachillerato,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,1
820,820,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
16105,16105,Femenino,UnionLibre,TecnicoSuperior,otro,sindicalizado,diurno,NO,10A14A,1
14066,14066,Masculino,Soltero,Secundaria,tiempoindeterminado,ninguno,diurno,SI,6M1A,1
5043,5043,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
19795,19795,Masculino,UnionLibre,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1
19977,19977,Masculino,UnionLibre,Secundaria,tiempoindeterminado,ninguno,mixto,SI,5A9A,1
5478,5478,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,20A24A,1
13769,13769,Masculino,UnionLibre,Secundaria,tiempoindeterminado,sindicalizado,nocturno,NO,Menos6M,1
19199,19199,Masculino,Casado,Bachillerato,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,1
16666,16666,Masculino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
13060,13060,Masculino,Casado,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,6M1A,0
2332,2332,Masculino,Divorciado,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,1
17365,17365,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1
17790,17790,Masculino,Casado,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,Mas25A,0
5048,5048,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
8126,8126,Masculino,Divorciado,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,0
18852,18852,Masculino,Divorciado,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1
2948,2948,Masculino,Soltero,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,0
18376,18376,Masculino,Casado,Licenciatura,tiempoindeterminado,confianza,mixto,NO,1A4A,1
20897,20897,Masculino,Soltero,Maestria,tiempoindeterminado,confianza,diurno,NO,Menos6M,1
10226,10226,Masculino,Casado,Secundaria,tiempodeterminado,sindicalizado,diurno,NO,Menos6M,0
4463,4463,Femenino,Casado,Licenciatura,porObraoProyecto,ninguno,diurno,NO,Menos6M,1
9438,9438,Masculino,Soltero,SinFormacion,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,1
12781,12781,Masculino,Soltero,Bachillerato,porObraoProyecto,ninguno,mixto,SI,Menos6M,1
15544,15544,Femenino,Casado,Bachillerato,tiempodeterminado,confianza,nocturno,NO,5A9A,1
8358,8358,Masculino,Casado,Secundaria,tiempoindeterminado,sindicalizado,nocturno,SI,Menos6M,1
1358,1358,Masculino,UnionLibre,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,1
896,896,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1
963,963,Femenino,Casado,Bachillerato,tiempoindeterminado,confianza,nocturno,NO,Mas25A,0
7873,7873,Masculino,Soltero,Licenciatura,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,1
3014,3014,Masculino,UnionLibre,Licenciatura,tiempodeterminado,ninguno,diurno,NO,Menos6M,0
17600,17600,Masculino,Casado,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1
1959,1959,Masculino,UnionLibre,Secundaria,tiempoindeterminado,ninguno,diurno,SI,10A14A,1
14488,14488,Masculino,UnionLibre,Bachillerato,tiempoindeterminado,confianza,diurno,NO,Menos6M,1
4307,4307,Masculino,Casado,Licenciatura,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1
14221,14221,Masculino,UnionLibre,Licenciatura,porObraoProyecto,confianza,mixto,SI,6M1A,1
7682,7682,Masculino,Casado,Maestria,tiempoindeterminado,confianza,diurno,NO,Mas25A,1
3728,3728,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0
18456,18456,Masculino,Casado,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1
8623,8623,Masculino,Soltero,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
4447,4447,Masculino,Soltero,Primaria,tiempoindeterminado,ninguno,diurno,SI,Menos6M,0
2541,2541,Femenino,Soltero,Licenciatura,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,1
3077,3077,Masculino,Casado,Maestria,tiempoindeterminado,confianza,diurno,NO,15A19A,1
8373,8373,Masculino,Casado,Secundaria,tiempodeterminado,sindicalizado,nocturno,SI,5A9A,1
14651,14651,Masculino,Soltero,Licenciatura,tiempodeterminado,confianza,diurno,NO,1A4A,0
4525,4525,Masculino,Casado,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,15A19A,0
12252,12252,Masculino,Casado,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,10A14A,1
13103,13103,Femenino,Soltero,SinFormacion,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
930,930,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
3156,3156,Masculino,Casado,TecnicoSuperior,honorarios,ninguno,diurno,NO,1A4A,1
4639,4639,Femenino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0
10557,10557,Masculino,Casado,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,5A9A,1
19553,19553,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
4580,4580,Masculino,Soltero,Secundaria,tiempoindeterminado,confianza,mixto,SI,5A9A,1
1595,1595,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,SI,1A4A,1
15132,15132,Masculino,Soltero,Bachillerato,tiempoindeterminado,confianza,mixto,SI,Menos6M,0
10798,10798,Masculino,Casado,Licenciatura,tiempoindeterminado,confianza,mixto,SI,1A4A,1
2152,2152,Femenino,UnionLibre,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,0
13102,13102,Masculino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0
14771,14771,Masculino,Casado,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,10A14A,0
927,927,Masculino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,1
10690,10690,Femenino,UnionLibre,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
15799,15799,Masculino,Soltero,TecnicoSuperior,tiempodeterminado,ninguno,diurno,NO,1A4A,1
15797,15797,Masculino,Soltero,Preparatoria,tiempoindeterminado,confianza,mixto,NO,Menos6M,1
15885,15885,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,mixto,NO,5A9A,1
5900,5900,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
8409,8409,Masculino,UnionLibre,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,1
7917,7917,Masculino,Divorciado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
5090,5090,Femenino,Divorciado,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,15A19A,1
11805,11805,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
19400,19400,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
16775,16775,Masculino,Casado,Preparatoria,tiempoindeterminado,confianza,mixto,SI,Menos6M,1
14383,14383,Femenino,Soltero,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,1A4A,1
12959,12959,Masculino,Casado,TecnicoSuperior,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1
8380,8380,Femenino,UnionLibre,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1
10821,10821,Masculino,UnionLibre,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,6M1A,1
16206,16206,Masculino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,1
7809,7809,Femenino,Casado,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,10A14A,1
8835,8835,Masculino,Soltero,Bachillerato,tiempoindeterminado,confianza,diurno,NO,6M1A,0
7144,7144,Masculino,Casado,Licenciatura,tiempoindeterminado,sindicalizado,mixto,NO,6M1A,1
4634,4634,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
8599,8599,Masculino,Casado,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,Menos6M,1
8760,8760,Masculino,Soltero,Bachillerato,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,1
6292,6292,Masculino,Casado,Secundaria,tiempoindeterminado,ninguno,diurno,NO,5A9A,1
16058,16058,Masculino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
14195,14195,Femenino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,20A24A,1
6687,6687,Masculino,Casado,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1
2943,2943,Femenino,UnionLibre,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,5A9A,1
5701,5701,Femenino,Soltero,Licenciatura,honorarios,confianza,diurno,NO,Menos6M,0
20442,20442,Masculino,UnionLibre,Preparatoria,tiempoindeterminado,sindicalizado,nocturno,SI,10A14A,1
11103,11103,Masculino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
11884,11884,Masculino,UnionLibre,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,Menos6M,1
11817,11817,Masculino,UnionLibre,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,1
19202,19202,Femenino,Divorciado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
