,Genero,NivelEstudios,TipoContratacion,TipoPersonal,TipoJornada,Rotacion,ExperienciaActual,Resultado,Categoria,Categoria_Num
9794,Masculino,Licenciatura,tiempodeterminado,confianza,mixto,SI,Menos6M,78.0,Alto,1
9795,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,29.0,Bajo,0
9796,Femenino,SinFormacion,tiempoindeterminado,confianza,diurno,NO,1A4A,20.0,Bajo,0
9797,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,20A24A,31.0,Bajo,0
9798,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,56.0,Medio,1
9799,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,24.0,Bajo,0
9800,Masculino,Bachillerato,otro,confianza,nocturno,NO,1A4A,96.0,Muy Alto,1
9801,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,110.0,Muy Alto,1
9802,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,SI,6M1A,49.0,Medio,1
9803,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,139.0,Muy Alto,1
9804,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,69.0,Medio,1
9805,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,5A9A,42.0,Bajo,0
9806,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,87.0,Alto,1
9807,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,68.0,Medio,1
9808,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,5A9A,81.0,Alto,1
9809,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,81.0,Alto,1
9810,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,SI,1A4A,86.0,Alto,1
9811,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,Menos6M,110.0,Muy Alto,1
9812,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,53.0,Medio,1
9813,Masculino,Secundaria,porObraoProyecto,confianza,diurno,NO,10A14A,113.0,Muy Alto,1
9814,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,10A14A,55.0,Medio,1
9815,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,77.0,Alto,1
9816,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,10A14A,36.0,Bajo,0
9817,Femenino,Maestria,porObraoProyecto,confianza,diurno,NO,1A4A,81.0,Alto,1
9818,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,94.0,Muy Alto,1
9819,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,1A4A,62.0,Medio,1
9820,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,96.0,Muy Alto,1
9821,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,120.0,Muy Alto,1
9822,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,36.0,Bajo,0
9823,Femenino,SinFormacion,tiempoindeterminado,confianza,diurno,NO,5A9A,36.0,Bajo,0
9824,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,34.0,Bajo,0
9825,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,37.0,Bajo,0
9826,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,124.0,Muy Alto,1
9827,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,16.0,Nulo,0
9828,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,39.0,Bajo,0
9829,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,46.0,Medio,1
9830,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,NO,10A14A,112.0,Muy Alto,1
9831,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,137.0,Muy Alto,1
9832,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,79.0,Alto,1
9833,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,57.0,Medio,1
9834,Femenino,Licenciatura,otro,ninguno,diurno,NO,Menos6M,34.0,Bajo,0
9835,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,10A14A,98.0,Muy Alto,1
9836,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,10A14A,69.0,Medio,1
9837,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,102.0,Muy Alto,1
9838,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,111.0,Muy Alto,1
9839,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,15A19A,74.0,Alto,1
9840,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,78.0,Alto,1
9841,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,72.0,Alto,1
9842,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,81.0,Alto,1
9843,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,10A14A,129.0,Muy Alto,1
9844,Femenino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,Mas25A,90.0,Muy Alto,1
9845,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,161.0,Muy Alto,1
9846,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,133.0,Muy Alto,1
9847,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,135.0,Muy Alto,1
9848,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,128.0,Muy Alto,1
9849,Femenino,Licenciatura,tiempodeterminado,confianza,diurno,NO,1A4A,85.0,Alto,1
9850,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,6M1A,76.0,Alto,1
9851,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,Menos6M,117.0,Muy Alto,1
9852,Masculino,Maestria,tiempoindeterminado,confianza,diurno,SI,10A14A,29.0,Bajo,0
9853,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,130.0,Muy Alto,1
9854,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,15A19A,83.0,Alto,1
9855,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,10A14A,54.0,Medio,1
9856,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,20A24A,78.0,Alto,1
9857,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,20A24A,78.0,Alto,1
9858,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,134.0,Muy Alto,1
9859,Masculino,Licenciatura,tiempodeterminado,confianza,diurno,NO,15A19A,143.0,Muy Alto,1
9860,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,1A4A,76.0,Alto,1
9861,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,90.0,Muy Alto,1
9862,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,68.0,Medio,1
9863,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,84.0,Alto,1
9864,Masculino,Licenciatura,honorarios,ninguno,mixto,NO,6M1A,44.0,Bajo,0
9865,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,1A4A,43.0,Bajo,0
9866,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,15A19A,72.0,Alto,1
9867,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,1A4A,113.0,Muy Alto,1
9868,Femenino,Licenciatura,tiempoindeterminado,confianza,nocturno,NO,6M1A,81.0,Alto,1
9869,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,77.0,Alto,1
9870,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,63.0,Medio,1
9871,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,57.0,Medio,1
9872,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,19.0,Nulo,0
9873,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,59.0,Medio,1
9874,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,57.0,Medio,1
9875,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,56.0,Medio,1
9876,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,29.0,Bajo,0
9877,Femenino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,82.0,Alto,1
9878,Masculino,Bachillerato,otro,ninguno,diurno,NO,6M1A,50.0,Medio,1
9879,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,43.0,Bajo,0
9880,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,63.0,Medio,1
9881,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,71.0,Alto,1
9882,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,61.0,Medio,1
9883,Masculino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,1A4A,71.0,Alto,1
9884,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,99.0,Muy Alto,1
9885,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,120.0,Muy Alto,1
9886,Femenino,Maestria,tiempodeterminado,confianza,diurno,SI,Menos6M,124.0,Muy Alto,1
9887,Femenino,Maestria,tiempoindeterminado,ninguno,diurno,NO,1A4A,133.0,Muy Alto,1
9888,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,61.0,Medio,1
9889,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,58.0,Medio,1
9890,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,10A14A,25.0,Bajo,0
9891,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,68.0,Medio,1
9892,Masculino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,6M1A,113.0,Muy Alto,1
9893,Masculino,Maestria,porObraoProyecto,confianza,diurno,NO,1A4A,83.0,Alto,1
9894,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,181.0,Muy Alto,1
9895,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,128.0,Muy Alto,1
9896,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,75.0,Alto,1
9897,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,1A4A,42.0,Bajo,0
9898,Masculino,Licenciatura,porObraoProyecto,ninguno,diurno,NO,Menos6M,63.0,Medio,1
9899,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,52.0,Medio,1
9900,Masculino,Maestria,porObraoProyecto,confianza,diurno,NO,1A4A,82.0,Alto,1
9901,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,46.0,Medio,1
9902,Masculino,SinFormacion,tiempoindeterminado,ninguno,diurno,NO,5A9A,72.0,Alto,1
9903,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,6M1A,50.0,Medio,1
9904,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,Menos6M,44.0,Bajo,0
9905,Masculino,SinFormacion,otro,ninguno,diurno,SI,1A4A,73.0,Alto,1
9906,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,1A4A,69.0,Medio,1
9907,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,45.0,Medio,1
9908,Masculino,Maestria,tiempodeterminado,sindicalizado,diurno,NO,Menos6M,42.0,Bajo,0
9909,Femenino,Licenciatura,porObraoProyecto,ninguno,diurno,NO,1A4A,25.0,Bajo,0
9910,Femenino,Primaria,tiempoindeterminado,confianza,diurno,SI,Mas25A,43.0,Bajo,0
9911,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,45.0,Medio,1
9912,Masculino,Secundaria,porObraoProyecto,sindicalizado,mixto,SI,5A9A,75.0,Alto,1
9913,Masculino,Maestria,porObraoProyecto,confianza,diurno,NO,Mas25A,53.0,Medio,1
9914,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,68.0,Medio,1
9915,Femenino,Licenciatura,otro,ninguno,diurno,NO,1A4A,49.0,Medio,1
9916,Femenino,Licenciatura,otro,ninguno,diurno,NO,Mas25A,49.0,Medio,1
9917,Masculino,Maestria,tiempodeterminado,ninguno,diurno,NO,6M1A,72.0,Alto,1
9918,Femenino,Maestria,tiempoindeterminado,ninguno,diurno,SI,5A9A,86.0,Alto,1
9919,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,85.0,Alto,1
9920,Masculino,Maestria,tiempoindeterminado,ninguno,diurno,NO,10A14A,34.0,Bajo,0
9921,Masculino,SinFormacion,tiempoindeterminado,confianza,diurno,SI,Mas25A,71.0,Alto,1
9922,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,87.0,Alto,1
9923,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,187.0,Muy Alto,1
9924,Femenino,Secundaria,tiempoindeterminado,confianza,mixto,NO,Mas25A,74.0,Alto,1
9925,Femenino,Maestria,tiempoindeterminado,sindicalizado,diurno,NO,Mas25A,138.0,Muy Alto,1
9926,Masculino,Bachillerato,tiempodeterminado,ninguno,diurno,NO,Menos6M,26.0,Bajo,0
9927,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,6M1A,110.0,Muy Alto,1
9928,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,6M1A,51.0,Medio,1
9929,Femenino,Primaria,tiempoindeterminado,ninguno,diurno,NO,Mas25A,67.0,Medio,1
9930,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,Mas25A,38.0,Bajo,0
9931,Masculino,Licenciatura,otro,sindicalizado,diurno,NO,15A19A,95.0,Muy Alto,1
9932,Masculino,Preparatoria,otro,ninguno,diurno,SI,Menos6M,55.0,Medio,1
9933,Femenino,Maestria,tiempoindeterminado,ninguno,diurno,NO,5A9A,46.0,Medio,1
9934,Masculino,Licenciatura,tiempodeterminado,ninguno,mixto,NO,1A4A,121.0,Muy Alto,1
9935,Masculino,Maestria,porObraoProyecto,confianza,diurno,SI,5A9A,45.0,Medio,1
9936,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,98.0,Muy Alto,1
9937,Masculino,Licenciatura,porObraoProyecto,ninguno,diurno,SI,Menos6M,123.0,Muy Alto,1
9938,Masculino,Licenciatura,otro,ninguno,diurno,NO,5A9A,117.0,Muy Alto,1
9939,Masculino,Licenciatura,otro,ninguno,diurno,NO,20A24A,111.0,Muy Alto,1
9940,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,Menos6M,29.0,Bajo,0
9941,Masculino,Licenciatura,otro,ninguno,diurno,NO,6M1A,89.0,Alto,1
9942,Femenino,Licenciatura,tiempodeterminado,confianza,diurno,NO,1A4A,15.0,Nulo,0
9943,Masculino,Maestria,honorarios,confianza,diurno,NO,1A4A,13.0,Nulo,0
9944,Masculino,Maestria,honorarios,confianza,diurno,NO,1A4A,15.0,Nulo,0
9945,Masculino,Licenciatura,tiempodeterminado,confianza,diurno,NO,Menos6M,14.0,Nulo,0
9946,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,7.0,Nulo,0
9947,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,63.0,Medio,1
9948,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,15A19A,26.0,Bajo,0
9949,Femenino,Licenciatura,tiempodeterminado,sindicalizado,diurno,SI,Menos6M,52.0,Medio,1
9950,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,41.0,Bajo,0
9951,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,49.0,Medio,1
9952,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,60.0,Medio,1
9953,Masculino,Licenciatura,otro,confianza,diurno,NO,1A4A,37.0,Bajo,0
9954,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,49.0,Medio,1
9955,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,76.0,Alto,1
9956,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,1A4A,38.0,Bajo,0
9957,Masculino,Maestria,honorarios,confianza,diurno,NO,20A24A,28.0,Bajo,0
9958,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,56.0,Medio,1
9959,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,15A19A,23.0,Bajo,0
9960,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,59.0,Medio,1
9961,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,67.0,Medio,1
9962,Masculino,Licenciatura,tiempodeterminado,confianza,diurno,NO,1A4A,38.0,Bajo,0
9963,Masculino,TecnicoSuperior,tiempodeterminado,ninguno,diurno,NO,Menos6M,46.0,Medio,1
9964,Masculino,Maestria,tiempoindeterminado,ninguno,diurno,NO,5A9A,119.0,Muy Alto,1
9965,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,45.0,Medio,1
9966,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,15A19A,58.0,Medio,1
9967,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,73.0,Alto,1
9968,Masculino,Licenciatura,porObraoProyecto,ninguno,diurno,NO,5A9A,50.0,Medio,1
9969,Femenino,Licenciatura,porObraoProyecto,ninguno,diurno,NO,6M1A,148.0,Muy Alto,1
9970,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,35.0,Bajo,0
9971,Masculino,Maestria,honorarios,confianza,diurno,NO,1A4A,35.0,Bajo,0
9972,Masculino,Maestria,tiempoindeterminado,ninguno,diurno,NO,1A4A,138.0,Muy Alto,1
9973,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,75.0,Alto,1
9974,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,58.0,Medio,1
9975,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,58.0,Medio,1
9976,Femenino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,Menos6M,87.0,Alto,1
9977,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,50.0,Medio,1
9978,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,70.0,Alto,1
9979,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,45.0,Medio,1
9980,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,52.0,Medio,1
9981,Masculino,Licenciatura,porObraoProyecto,ninguno,diurno,NO,1A4A,68.0,Medio,1
9982,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,50.0,Medio,1
9983,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,6M1A,104.0,Muy Alto,1
9984,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,102.0,Muy Alto,1
9985,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,10A14A,102.0,Muy Alto,1
9986,Masculino,Maestria,tiempoindeterminado,ninguno,diurno,NO,Mas25A,96.0,Muy Alto,1
9987,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,79.0,Alto,1
9988,Masculino,Licenciatura,otro,ninguno,diurno,SI,15A19A,95.0,Muy Alto,1
9989,Masculino,Licenciatura,otro,sindicalizado,diurno,NO,1A4A,113.0,Muy Alto,1
9990,Femenino,Licenciatura,tiempodeterminado,sindicalizado,diurno,NO,6M1A,71.0,Alto,1
9991,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,146.0,Muy Alto,1
9992,Masculino,Licenciatura,honorarios,ninguno,diurno,NO,6M1A,146.0,Muy Alto,1
9993,Masculino,Secundaria,tiempodeterminado,ninguno,diurno,SI,5A9A,143.0,Muy Alto,1
9994,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,1A4A,32.0,Bajo,0
9995,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,1A4A,84.0,Alto,1
9996,Masculino,Maestria,tiempoindeterminado,ninguno,diurno,NO,10A14A,35.0,Bajo,0
9997,Masculino,Maestria,tiempoindeterminado,ninguno,diurno,NO,1A4A,114.0,Muy Alto,1
9998,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,6M1A,49.0,Medio,1
9999,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,1A4A,13.0,Nulo,0
10000,Masculino,Licenciatura,otro,ninguno,diurno,NO,1A4A,141.0,Muy Alto,1
10001,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,15A19A,35.0,Bajo,0
10002,Femenino,Licenciatura,porObraoProyecto,ninguno,diurno,NO,1A4A,165.0,Muy Alto,1
10003,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,45.0,Medio,1
10004,Femenino,Preparatoria,otro,sindicalizado,diurno,NO,6M1A,86.0,Alto,1
10005,Masculino,Primaria,tiempoindeterminado,sindicalizado,diurno,NO,20A24A,138.0,Muy Alto,1
10006,Masculino,Primaria,tiempoindeterminado,sindicalizado,diurno,NO,20A24A,44.0,Bajo,0
10007,Femenino,Licenciatura,tiempodeterminado,confianza,diurno,NO,5A9A,143.0,Muy Alto,1
10008,Femenino,Licenciatura,tiempodeterminado,confianza,diurno,NO,Menos6M,51.0,Medio,1
10009,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,34.0,Bajo,0
10010,Femenino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,6M1A,109.0,Muy Alto,1
10011,Masculino,Primaria,tiempoindeterminado,confianza,diurno,NO,10A14A,56.0,Medio,1
10012,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,36.0,Bajo,0
10013,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,118.0,Muy Alto,1
10014,Masculino,Secundaria,otro,sindicalizado,diurno,NO,6M1A,118.0,Muy Alto,1
10015,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,Mas25A,75.0,Alto,1
10016,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,Mas25A,34.0,Bajo,0
10017,Masculino,Primaria,tiempoindeterminado,confianza,diurno,NO,Mas25A,102.0,Muy Alto,1
10018,Masculino,Primaria,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,103.0,Muy Alto,1
10019,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,103.0,Muy Alto,1
10020,Masculino,Primaria,tiempoindeterminado,confianza,diurno,SI,Mas25A,162.0,Muy Alto,1
10021,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,130.0,Muy Alto,1
10022,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,5A9A,84.0,Alto,1
10023,Masculino,Primaria,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,63.0,Medio,1
10024,Masculino,SinFormacion,tiempoindeterminado,confianza,diurno,SI,Mas25A,79.0,Alto,1
10025,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,54.0,Medio,1
10026,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,101.0,Muy Alto,1
10027,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,101.0,Muy Alto,1
10028,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,101.0,Muy Alto,1
10029,Masculino,Bachillerato,porObraoProyecto,ninguno,diurno,NO,5A9A,101.0,Muy Alto,1
10030,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,107.0,Muy Alto,1
10031,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,131.0,Muy Alto,1
10032,Masculino,Maestria,tiempodeterminado,ninguno,diurno,NO,6M1A,66.0,Medio,1
10033,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,68.0,Medio,1
10034,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,88.0,Alto,1
10035,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,1A4A,133.0,Muy Alto,1
10036,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,49.0,Medio,1
10037,Femenino,Licenciatura,porObraoProyecto,sindicalizado,diurno,NO,6M1A,72.0,Alto,1
10038,Femenino,TecnicoSuperior,tiempodeterminado,sindicalizado,diurno,NO,Menos6M,110.0,Muy Alto,1
10039,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,15A19A,127.0,Muy Alto,1
10040,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,15A19A,78.0,Alto,1
10041,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,143.0,Muy Alto,1
10042,Masculino,TecnicoSuperior,tiempodeterminado,ninguno,diurno,NO,Menos6M,104.0,Muy Alto,1
10043,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,38.0,Bajo,0
10044,Masculino,TecnicoSuperior,tiempodeterminado,sindicalizado,diurno,NO,Menos6M,38.0,Bajo,0
10045,Femenino,Licenciatura,tiempodeterminado,confianza,diurno,NO,1A4A,22.0,Bajo,0
10046,Masculino,Licenciatura,tiempodeterminado,sindicalizado,diurno,NO,15A19A,50.0,Medio,1
10047,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,63.0,Medio,1
10048,Femenino,Maestria,tiempoindeterminado,ninguno,diurno,NO,5A9A,35.0,Bajo,0
10049,Masculino,Preparatoria,tiempodeterminado,sindicalizado,diurno,NO,1A4A,44.0,Bajo,0
10050,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,6M1A,129.0,Muy Alto,1
10051,Masculino,Licenciatura,tiempodeterminado,sindicalizado,diurno,NO,Menos6M,106.0,Muy Alto,1
10052,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,108.0,Muy Alto,1
10053,Femenino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,6M1A,56.0,Medio,1
10054,Femenino,Licenciatura,porObraoProyecto,sindicalizado,diurno,NO,6M1A,53.0,Medio,1
10055,Femenino,SinFormacion,tiempoindeterminado,ninguno,diurno,NO,1A4A,88.0,Alto,1
