,Genero,NivelEstudios,TipoContratacion,TipoPersonal,TipoJornada,Rotacion,ExperienciaActual,Resultado
16391,Masculino,Bachillerato,otro,ninguno,mixto,SI,Menos6M,35.0
16392,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,84.0
16393,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,Menos6M,41.0
16394,Masculino,Licenciatura,porObraoProyecto,confianza,diurno,NO,6M1A,71.0
16395,Femenino,Bachillerato,otro,ninguno,diurno,NO,6M1A,80.0
16396,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,1A4A,53.0
16397,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,SI,5A9A,89.0
16398,Masculino,TecnicoSuperior,tiempodeterminado,ninguno,mixto,NO,1A4A,66.0
16399,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,mixto,SI,1A4A,57.0
16400,Masculino,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,1A4A,57.0
16401,Masculino,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,1A4A,36.0
16402,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,1A4A,149.0
16403,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,Menos6M,87.0
16404,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,1A4A,67.0
16405,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,1A4A,38.0
16406,Masculino,Secundaria,tiempoindeterminado,ninguno,nocturno,NO,1A4A,132.0
16407,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,46.0
16408,Femenino,Licenciatura,otro,confianza,diurno,SI,1A4A,78.0
16409,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,Menos6M,38.0
16410,Femenino,Secundaria,tiempodeterminado,ninguno,diurno,NO,Menos6M,68.0
16411,Femenino,Preparatoria,tiempoindeterminado,ninguno,mixto,NO,1A4A,36.0
16412,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,NO,1A4A,77.0
16413,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,83.0
16414,Femenino,Preparatoria,tiempoindeterminado,confianza,mixto,NO,1A4A,60.0
16415,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,6M1A,95.0
16416,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,Menos6M,61.0
16417,Masculino,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,5A9A,55.0
16418,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,SI,5A9A,18.0
16419,Femenino,Licenciatura,tiempodeterminado,confianza,mixto,SI,5A9A,62.0
16420,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,6M1A,42.0
16421,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,SI,1A4A,69.0
16422,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,51.0
16423,Masculino,Primaria,porObraoProyecto,confianza,diurno,NO,Menos6M,96.0
16424,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,59.0
16425,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,208.0
16426,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,43.0
16427,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,6M1A,75.0
16428,Masculino,Bachillerato,tiempodeterminado,confianza,mixto,SI,1A4A,191.0
16429,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,91.0
16430,Masculino,Primaria,porObraoProyecto,confianza,diurno,NO,Menos6M,107.0
16431,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,Menos6M,69.0
16432,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,139.0
16433,Masculino,Primaria,porObraoProyecto,confianza,diurno,NO,Menos6M,98.0
16434,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,1A4A,95.0
16435,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Mas25A,63.0
16436,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,63.0
16437,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,5A9A,57.0
16438,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,5A9A,59.0
16439,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,81.0
16440,Femenino,Secundaria,tiempoindeterminado,ninguno,diurno,SI,1A4A,114.0
16441,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,72.0
16442,Masculino,TecnicoSuperior,tiempodeterminado,ninguno,mixto,SI,20A24A,106.0
16443,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,108.0
16444,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,54.0
16445,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,90.0
16446,Femenino,Licenciatura,tiempodeterminado,confianza,mixto,SI,Menos6M,62.0
16447,Masculino,Bachillerato,tiempodeterminado,confianza,mixto,SI,Menos6M,71.0
16448,Masculino,Bachillerato,tiempoindeterminado,ninguno,mixto,SI,6M1A,106.0
16449,Masculino,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,1A4A,39.0
16450,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,91.0
16451,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,38.0
16452,Masculino,Licenciatura,tiempoindeterminado,ninguno,mixto,SI,6M1A,80.0
16453,Femenino,Preparatoria,otro,ninguno,nocturno,NO,6M1A,101.0
16454,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,45.0
16455,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,15A19A,77.0
16456,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,5A9A,72.0
16457,Femenino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,1A4A,78.0
16458,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,103.0
16459,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,109.0
16460,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,125.0
16461,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,48.0
16462,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,131.0
16463,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,30.0
16464,Femenino,Secundaria,tiempodeterminado,ninguno,nocturno,NO,6M1A,128.0
16465,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,114.0
16466,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,92.0
16467,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,67.0
16468,Masculino,Maestria,tiempoindeterminado,ninguno,diurno,NO,1A4A,12.0
16469,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,83.0
16470,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,1A4A,89.0
16471,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,1A4A,59.0
16472,Femenino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,50.0
16473,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,103.0
16474,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,SI,1A4A,88.0
16475,Masculino,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,1A4A,153.0
16476,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,38.0
16477,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,SI,1A4A,37.0
16478,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,10A14A,44.0
16479,Masculino,Licenciatura,tiempoindeterminado,ninguno,mixto,SI,Menos6M,87.0
16480,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,55.0
16481,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,36.0
16482,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,10A14A,99.0
16483,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,1A4A,91.0
16484,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,82.0
16485,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,1A4A,100.0
16486,Femenino,Bachillerato,tiempodeterminado,ninguno,diurno,NO,Menos6M,89.0
16487,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,5A9A,57.0
16488,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,1A4A,39.0
16489,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,SI,1A4A,64.0
16490,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,1A4A,129.0
16491,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,1A4A,77.0
16492,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,1A4A,62.0
16493,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,SI,1A4A,46.0
16494,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,SI,1A4A,135.0
16495,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,6M1A,32.0
16496,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,SI,Menos6M,138.0
16497,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,SI,Menos6M,43.0
16498,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,20A24A,60.0
16499,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,SI,1A4A,62.0
16500,Masculino,Preparatoria,tiempoindeterminado,ninguno,nocturno,NO,5A9A,113.0
16501,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,6M1A,125.0
16502,Masculino,Preparatoria,tiempoindeterminado,ninguno,nocturno,NO,1A4A,107.0
16503,Masculino,Licenciatura,tiempoindeterminado,confianza,nocturno,NO,1A4A,124.0
16504,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,146.0
16505,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,123.0
16506,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,115.0
16507,Femenino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,Menos6M,38.0
16508,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,79.0
16509,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,92.0
16510,Masculino,Licenciatura,porObraoProyecto,confianza,diurno,NO,1A4A,57.0
16511,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,mixto,SI,10A14A,141.0
16512,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,138.0
16513,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,154.0
16514,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,10.0
16515,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,131.0
16516,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,56.0
16517,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,92.0
16518,Femenino,Licenciatura,tiempodeterminado,confianza,diurno,NO,1A4A,91.0
16519,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,5A9A,27.0
16520,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,103.0
16521,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,119.0
16522,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,86.0
16523,Femenino,Licenciatura,tiempodeterminado,sindicalizado,diurno,NO,Menos6M,135.0
16524,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,143.0
16525,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,137.0
16526,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,6M1A,125.0
16527,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,6M1A,144.0
16528,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,6M1A,126.0
16529,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,62.0
16530,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,137.0
16531,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,56.0
16532,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,50.0
16533,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,60.0
16534,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,91.0
16535,Femenino,Licenciatura,tiempodeterminado,confianza,diurno,NO,1A4A,121.0
16536,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,63.0
16537,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,105.0
16538,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,69.0
16539,Masculino,Doctorado,tiempoindeterminado,ninguno,diurno,NO,1A4A,53.0
16540,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,96.0
16541,Masculino,Licenciatura,tiempodeterminado,confianza,diurno,NO,5A9A,118.0
16542,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,79.0
16543,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,208.0
16544,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,149.0
16545,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,63.0
16546,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,157.0
16547,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,166.0
16548,Femenino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,14.0
16549,Femenino,Secundaria,tiempoindeterminado,confianza,diurno,NO,1A4A,62.0
16550,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,5A9A,101.0
16551,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,115.0
16552,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,42.0
16553,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,52.0
16554,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,129.0
16555,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,5.0
16556,Femenino,Licenciatura,tiempoindeterminado,confianza,mixto,NO,1A4A,60.0
16557,Femenino,Secundaria,tiempoindeterminado,confianza,diurno,NO,6M1A,37.0
16558,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,9.0
16559,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,59.0
16560,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,107.0
16561,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,58.0
16562,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,53.0
16563,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,53.0
16564,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,64.0
16565,Masculino,Licenciatura,porObraoProyecto,ninguno,mixto,SI,1A4A,96.0
16566,Femenino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,5A9A,121.0
16567,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,85.0
16568,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,98.0
16569,Femenino,Maestria,tiempoindeterminado,ninguno,diurno,NO,1A4A,32.0
16570,Masculino,Bachillerato,tiempodeterminado,ninguno,mixto,SI,5A9A,139.0
16571,Femenino,Primaria,tiempoindeterminado,ninguno,diurno,NO,Menos6M,154.0
16572,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,162.0
16573,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,119.0
16574,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,1A4A,57.0
16575,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,37.0
16576,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,194.0
16577,Masculino,Licenciatura,tiempoindeterminado,confianza,nocturno,NO,1A4A,113.0
16578,Masculino,Bachillerato,tiempodeterminado,ninguno,mixto,SI,Menos6M,51.0
16579,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,132.0
16580,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,63.0
16581,Masculino,Bachillerato,tiempodeterminado,ninguno,mixto,SI,6M1A,73.0
16582,Femenino,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,5A9A,96.0
16583,Masculino,Licenciatura,tiempodeterminado,ninguno,mixto,SI,1A4A,115.0
16584,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,121.0
16585,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,72.0
16586,Masculino,Preparatoria,tiempoindeterminado,confianza,mixto,SI,Menos6M,102.0
16587,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,81.0
16588,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,37.0
16589,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,146.0
16590,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,173.0
16591,Masculino,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,10A14A,65.0
16592,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,mixto,SI,1A4A,98.0
16593,Femenino,Preparatoria,tiempodeterminado,ninguno,mixto,SI,1A4A,89.0
16594,Femenino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,44.0
16595,Masculino,Preparatoria,tiempodeterminado,ninguno,mixto,SI,Menos6M,140.0
16596,Masculino,Secundaria,tiempodeterminado,ninguno,nocturno,SI,1A4A,102.0
16597,Masculino,Preparatoria,tiempoindeterminado,ninguno,nocturno,NO,6M1A,34.0
16598,Masculino,Preparatoria,tiempoindeterminado,ninguno,mixto,NO,1A4A,43.0
16599,Masculino,Bachillerato,tiempodeterminado,ninguno,mixto,SI,1A4A,121.0
16600,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,Menos6M,152.0
16601,Masculino,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,1A4A,154.0
16602,Masculino,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,6M1A,132.0
16603,Masculino,Preparatoria,tiempoindeterminado,ninguno,mixto,NO,6M1A,99.0
16604,Masculino,Secundaria,tiempoindeterminado,ninguno,nocturno,NO,1A4A,115.0
16605,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Mas25A,74.0
16606,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,Menos6M,35.0
16607,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,1A4A,103.0
16608,Masculino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,6M1A,64.0
16609,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,Menos6M,57.0
16610,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,Menos6M,69.0
16611,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,mixto,SI,Menos6M,46.0
16612,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,1A4A,118.0
16613,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,Menos6M,46.0
16614,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,Menos6M,51.0
16615,Masculino,Bachillerato,tiempoindeterminado,ninguno,mixto,SI,1A4A,49.0
16616,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,Menos6M,62.0
16617,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,56.0
16618,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,51.0
16619,Femenino,Maestria,tiempoindeterminado,confianza,mixto,NO,1A4A,54.0
16620,Masculino,Licenciatura,porObraoProyecto,ninguno,diurno,NO,6M1A,121.0
16621,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,1A4A,92.0
16622,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,93.0
16623,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,6M1A,26.0
16624,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,53.0
16625,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,133.0
16626,Masculino,Preparatoria,tiempodeterminado,ninguno,mixto,SI,6M1A,33.0
16627,Masculino,Maestria,tiempoindeterminado,ninguno,diurno,NO,1A4A,120.0
16628,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,10A14A,70.0
16629,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,6M1A,54.0
16630,Femenino,Licenciatura,porObraoProyecto,ninguno,diurno,NO,6M1A,59.0
16631,Femenino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,1A4A,65.0
16632,Masculino,Preparatoria,otro,confianza,diurno,NO,Menos6M,101.0
16633,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,SI,Menos6M,74.0
16634,Femenino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,103.0
16635,Femenino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,1A4A,68.0
16636,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,mixto,SI,1A4A,60.0
16637,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,136.0
16638,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,108.0
16639,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,108.0
16640,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,36.0
16641,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,90.0
16642,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,NO,1A4A,120.0
16643,Masculino,Secundaria,tiempoindeterminado,ninguno,mixto,SI,1A4A,179.0
16644,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,74.0
16645,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,112.0
16646,Femenino,TecnicoSuperior,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,76.0
16647,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,47.0
16648,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,60.0
16649,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,153.0
16650,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Mas25A,84.0
16651,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,103.0
16652,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,5A9A,107.0
16653,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,79.0
16654,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,6M1A,103.0
16655,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,44.0
16656,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,114.0
16657,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,53.0
16658,Masculino,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,93.0
16659,Masculino,Maestria,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,70.0
16660,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,mixto,SI,1A4A,53.0
16661,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,5A9A,107.0
16662,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,93.0
16663,Masculino,Secundaria,tiempodeterminado,ninguno,mixto,SI,5A9A,81.0
